chromosome	start	end	gene	minCopyNumber	maxCopyNumber	unused	somaticRegions	germlineHomDeletionRegions	germlineHetToHomDeletionRegions	transcriptId	transcriptVersion	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAllelePloidy
chr2	44502599	44548633	SLC3A1	2.0019	2.0019	0	1	0	0	ENST00000260649	6	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	44545905	44588633	PREPL	2.0019	2.0019	0	1	0	0	ENST00000409936	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	44589103	44999731	CAMKMT	2.0019	2.0019	0	1	0	0	ENST00000378494	3	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	45148216	45166338	RP11-89K21.1	2.0019	2.0019	0	1	0	0	ENST00000437916	2	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	45167293	45169012	SIX3-AS1	2.0019	2.0019	0	1	0	0	ENST00000419364	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	45168902	45173216	SIX3	2.0019	2.0019	0	1	0	0	ENST00000260653	3	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	45232300	45236569	SIX2	2.0019	2.0019	0	1	0	0	ENST00000303077	6	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	45414309	45419424	LINC01121	2.0019	2.0019	0	1	0	0	ENST00000454673	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	45615819	45838420	SRBD1	2.0019	2.0019	0	1	0	0	ENST00000263736	4	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	45878913	46415129	PRKCE	2.0019	2.0019	0	1	0	0	ENST00000306156	3	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	46524541	46613836	EPAS1	2.0019	2.0019	0	1	0	0	ENST00000263734	3	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	46706725	46711564	TMEM247	2.0019	2.0019	0	1	0	0	ENST00000434431	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	46738986	46747096	ATP6V1E2	2.0019	2.0019	0	1	0	0	ENST00000306448	4	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	46769867	46810260	RHOQ	2.0019	2.0019	0	1	0	0	ENST00000238738	4	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	46795395	46807377	RP11-417F21.1	2.0019	2.0019	0	1	0	0	ENST00000506009	2	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	46808076	46844258	PIGF	2.0019	2.0019	0	1	0	0	ENST00000281382	6	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	46844290	46852881	CRIPT	2.0019	2.0019	0	1	0	0	ENST00000238892	3	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	46926091	46990268	SOCS5	2.0019	2.0019	0	1	0	0	ENST00000306503	5	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47043822	47049794	LINC01118	2.0019	2.0019	0	1	0	0	ENST00000409912	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47043836	47085349	LINC01119	2.0019	2.0019	0	1	0	0	ENST00000422294	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47129013	47142919	MCFD2	2.0019	2.0019	0	1	0	0	ENST00000409105	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47168313	47303274	TTC7A	2.0019	2.0019	0	1	0	0	ENST00000319190	5	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47314130	47382517	C2orf61	2.0019	2.0019	0	1	0	0	ENST00000445927	2	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47387221	47403740	CALM2	2.0019	2.0019	0	1	0	0	ENST00000272298	7	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47441088	47572105	AC073283.4	2.0019	2.0019	0	1	0	0	ENST00000419035	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47558199	47571656	BCYRN1	2.0019	2.0019	0	1	0	0	ENST00000418539	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47596287	47614173	EPCAM	2.0019	2.0019	0	1	0	0	ENST00000263735	4	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47604814	47604909	MIR559	2.0019	2.0019	0	1	0	0	ENST00000385188	1	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47630108	47710367	MSH2	2.0019	2.0019	0	1	0	0	ENST00000233146	2	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47743720	47798078	KCNK12	2.0019	2.0019	0	1	0	0	ENST00000327876	4	p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	47799601	47801998	AC138655.1	2.0019	2.0019	0	1	0	0	ENST00000601243	1	p16.3-p21	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48010221	48037240	MSH6	2.0019	2.0019	0	1	0	0	ENST00000234420	5	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48034059	48132932	FBXO11	2.0019	2.0019	0	1	0	0	ENST00000403359	3	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48133969	48134949	AC079807.2	2.0019	2.0019	0	1	0	0	ENST00000417692	1	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48541849	48606433	FOXN2	2.0019	2.0019	0	1	0	0	ENST00000340553	3	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48667936	48742525	PPP1R21	2.0019	2.0019	0	1	0	0	ENST00000294952	8	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48807763	48826025	STON1	2.0019	2.0019	0	1	0	0	ENST00000309835	3	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48796159	48906742	STON1-GTF2A1L	2.0019	2.0019	0	1	0	0	ENST00000394754	1	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48844977	48906746	GTF2A1L	2.0019	2.0019	0	1	0	0	ENST00000403751	3	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	48913914	48982832	LHCGR	2.0019	2.0019	0	1	0	0	ENST00000294954	7	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	49189296	49381676	FSHR	2.0019	2.0019	0	1	0	0	ENST00000406846	2	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	50147488	51259537	NRXN1	2.0019	2.0019	0	1	0	0	ENST00000404971	1	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	51259739	52635055	AC007682.1	2.0019	2.0019	0	1	0	0	ENST00000440698	1	p16.3	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	52929660	52929753	MIR4431	2.0019	2.0019	0	1	0	0	ENST00000579990	1	p16.2	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	53897456	54087170	GPR75-ASB3	2.0019	2.0019	0	1	0	0	ENST00000352846	3	p16.2	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	53897430	54087297	ASB3	2.0019	2.0019	0	1	0	0	ENST00000406625	2	p16.2	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	53994929	54002333	CHAC2	2.0019	2.0019	0	1	0	0	ENST00000295304	4	p16.2	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	54014217	54045956	ERLEC1	2.0019	2.0019	0	1	0	0	ENST00000185150	4	p16.2	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	54076259	54076342	MIR3682	2.0019	2.0019	0	1	0	0	ENST00000581338	1	p16.2	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	54080050	54087126	GPR75	2.0019	2.0019	0	1	0	0	ENST00000394705	2	p16.2	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	54091204	54197977	PSME4	2.0019	2.0019	0	1	0	0	ENST00000404125	1	p16.2	1	33631001	54339000	NONE	NONE	BAF_WEIGHTED	0.9865
chr2	54342641	54532437	ACYP2	1.0088	2.0005	0	2	0	0	ENST00000394666	3	p16.2	1	54339001	54438000	NONE	NONE	BAF_WEIGHTED	0.0012
chr2	54480315	54483409	TSPYL6	2.0005	2.0005	0	1	0	0	ENST00000317802	7	p16.2	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	54558071	54588714	C2orf73	2.0005	2.0005	0	1	0	0	ENST00000398634	2	p16.2	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	54683422	54896812	SPTBN1	2.0005	2.0005	0	1	0	0	ENST00000356805	4	p16.2	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	54756480	54756938	RPL23AP32	2.0005	2.0005	0	1	0	0	ENST00000395315	2	p16.2	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	54951679	55199154	EML6	2.0005	2.0005	0	1	0	0	ENST00000356458	6	p16.1-p16.2	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55199325	55277680	RTN4	2.0005	2.0005	0	1	0	0	ENST00000337526	6	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55402785	55459449	CLHC1	2.0005	2.0005	0	1	0	0	ENST00000401408	1	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55459538	55462989	RPS27A	2.0005	2.0005	0	1	0	0	ENST00000272317	6	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55463758	55496315	MTIF2	2.0005	2.0005	0	1	0	0	ENST00000394600	3	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55509465	55511658	PRORSD1P	2.0005	2.0005	0	1	0	0	ENST00000579162	1	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55514978	55646749	CCDC88A	2.0005	2.0005	0	1	0	0	ENST00000336838	6	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55746790	55773015	CCDC104	2.0005	2.0005	0	1	0	0	ENST00000349456	4	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55775515	55844723	SMEK2	2.0005	2.0005	0	1	0	0	ENST00000345102	5	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	55861400	55921045	PNPT1	2.0005	2.0005	0	1	0	0	ENST00000447944	2	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	56093102	56151274	EFEMP1	2.0005	2.0005	0	1	0	0	ENST00000394555	2	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	56210102	56210211	MIR217	2.0005	2.0005	0	1	0	0	ENST00000384817	1	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	56216085	56216194	MIR216A	2.0005	2.0005	0	1	0	0	ENST00000385063	1	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	56227849	56227930	MIR216B	2.0005	2.0005	0	1	0	0	ENST00000390186	2	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	56304552	56317517	AC011306.1	2.0005	2.0005	0	1	0	0	ENST00000451034	1	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	56400669	56412043	AC007743.1	2.0005	2.0005	0	1	0	0	ENST00000596663	1	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	56411258	56613308	CCDC85A	2.0005	2.0005	0	1	0	0	ENST00000407595	2	p16.1	1	54438001	57881000	NONE	NONE	BAF_WEIGHTED	0.9883
chr2	58134786	58387002	VRK2	1.9758	1.9758	0	1	0	0	ENST00000435505	2	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	58386382	58468485	FANCL	1.9758	1.9758	0	1	0	0	ENST00000402135	3	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	59444843	59506535	AC007131.1	1.9758	1.9758	0	1	0	0	ENST00000409590	1	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	60614497	60614580	MIR4432	1.9758	1.9758	0	1	0	0	ENST00000581823	1	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	60684333	60780633	BCL11A	1.9758	1.9758	0	1	0	0	ENST00000335712	6	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	60983365	61026098	PAPOLG	1.9758	1.9758	0	1	0	0	ENST00000238714	3	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61074895	61108449	AC010733.4	1.9758	1.9758	0	1	0	0	ENST00000452343	1	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61108656	61158745	REL	1.9758	1.9758	0	1	0	0	ENST00000295025	8	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61169104	61245389	PUS10	1.9758	1.9758	0	1	0	0	ENST00000316752	6	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61244857	61279125	PEX13	1.9758	1.9758	0	1	0	0	ENST00000295030	5	p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61293068	61351415	KIAA1841	1.9758	1.9758	0	1	0	0	ENST00000402291	1	p15-p16.1	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61368732	61372085	AC016747.3	1.9758	1.9758	0	1	0	0	ENST00000420918	2	p15	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61389629	61391964	C2orf74	1.9758	1.9758	0	1	0	0	ENST00000432605	1	p15	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61404664	61418338	AHSA2	1.9758	1.9758	0	1	0	0	ENST00000394457	3	p15	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61414598	61697904	USP34	1.9758	1.9758	0	1	0	0	ENST00000398571	2	p15	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61644379	61644513	SNORA70B	1.9758	1.9758	0	1	0	0	ENST00000384210	1	p15	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	61704984	61765418	XPO1	1.9758	1.9758	0	1	0	0	ENST00000401558	2	p15	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	62051991	62081188	FAM161A	1.9758	1.9758	0	1	0	0	ENST00000404929	1	p15	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	62095224	62115939	CCT4	1.9758	1.9758	0	1	0	0	ENST00000394440	3	p15	1	58116001	62339000	NONE	NONE	BAF_WEIGHTED	0.9629
chr2	62132782	62363382	COMMD1	1.0012	1.9758	0	2	0	0	ENST00000311832	5	p15	1	62339001	62391000	NONE	NONE	BAF_WEIGHTED	0.0383
chr2	62423248	62451866	B3GNT2	2.0118	2.0118	0	1	0	0	ENST00000301998	4	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	62432961	62433052	MIR5192	2.0118	2.0118	0	1	0	0	ENST00000579892	1	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	62727356	62733476	TMEM17	2.0118	2.0118	0	1	0	0	ENST00000335390	5	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	62933001	63273622	EHBP1	2.0118	2.0118	0	1	0	0	ENST00000263991	5	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	63272446	63275656	AC009501.4	2.0118	2.0118	0	1	0	0	ENST00000413549	1	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	63277937	63284971	OTX1	2.0118	2.0118	0	1	0	0	ENST00000282549	2	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	63344986	63346677	DBIL5P2	2.0118	2.0118	0	1	0	0	ENST00000491724	1	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	63348518	63815933	WDPCP	2.0118	2.0118	0	1	0	0	ENST00000272321	7	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	63816367	63834307	MDH1	2.0118	2.0118	0	1	0	0	ENST00000539945	1	p15	1	62391001	63893000	NONE	NONE	BAF_WEIGHTED	1.0001
chr2	64068844	64118696	UGP2	2.0049	2.0049	0	1	0	0	ENST00000337130	5	p14-p15	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	64120190	64246206	VPS54	2.0049	2.0049	0	1	0	0	ENST00000272322	4	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	64319786	64371588	PELI1	2.0049	2.0049	0	1	0	0	ENST00000358912	4	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	64412212	64432619	LINC00309	2.0049	2.0049	0	1	0	0	ENST00000431020	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	64567893	64567973	MIR4433	2.0049	2.0049	0	1	0	0	ENST00000581329	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	64681226	64688515	LGALSL	2.0049	2.0049	0	1	0	0	ENST00000238875	5	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	64751465	64820131	AFTPH	2.0049	2.0049	0	1	0	0	ENST00000238855	7	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	64834495	64843616	AC007365.1	2.0049	2.0049	0	1	0	0	ENST00000417695	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	64858755	64881047	SERTAD2	2.0049	2.0049	0	1	0	0	ENST00000313349	3	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	65073264	65090760	AC007880.1	2.0049	2.0049	0	1	0	0	ENST00000445865	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	65128974	65132271	AC007386.2	2.0049	2.0049	0	1	0	0	ENST00000449259	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	65216535	65250999	SLC1A4	2.0049	2.0049	0	1	0	0	ENST00000234256	3	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	65283506	65314138	CEP68	2.0049	2.0049	0	1	0	0	ENST00000377990	2	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	65313989	65357240	RAB1A	2.0049	2.0049	0	1	0	0	ENST00000409784	3	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	65454971	65497280	ACTR2	2.0049	2.0049	0	1	0	0	ENST00000377982	4	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	65537985	65659311	SPRED2	2.0049	2.0049	0	1	0	0	ENST00000356388	4	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	65663864	65919319	AC074391.1	2.0049	2.0049	0	1	0	0	ENST00000377977	3	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	66585381	66585460	MIR4778	2.0049	2.0049	0	1	0	0	ENST00000577635	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	66653867	66660602	MEIS1-AS3	2.0049	2.0049	0	1	0	0	ENST00000454167	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	66662532	66801001	MEIS1	2.0049	2.0049	0	1	0	0	ENST00000272369	9	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	66666220	66667444	MEIS1-AS2	2.0049	2.0049	0	1	0	0	ENST00000439433	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	66801162	66922637	AC007392.3	2.0049	2.0049	0	1	0	0	ENST00000433396	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	67131568	67198594	AC007403.2	2.0049	2.0049	0	1	0	0	ENST00000426260	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	67313578	67523207	AC023115.2	2.0049	2.0049	0	1	0	0	ENST00000452716	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	67350489	67442451	AC078941.1	2.0049	2.0049	0	1	0	0	ENST00000433133	1	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	67624451	67637677	ETAA1	2.0049	2.0049	0	1	0	0	ENST00000272342	5	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68268262	68290115	C1D	2.0049	2.0049	0	1	0	0	ENST00000355848	3	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68356935	68384692	WDR92	2.0049	2.0049	0	1	0	0	ENST00000295121	6	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68384976	68403370	PNO1	2.0049	2.0049	0	1	0	0	ENST00000263657	2	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68405989	68479663	PPP3R1	2.0049	2.0049	0	1	0	0	ENST00000234310	3	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68520142	68547138	CNRIP1	2.0049	2.0049	0	1	0	0	ENST00000263655	3	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68588346	68592716	AC015969.3	2.0049	2.0049	0	1	0	0	ENST00000366218	2	p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68592305	68624585	PLEK	2.0049	2.0049	0	1	0	0	ENST00000234313	7	p13.3-p14	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68686551	68694390	FBXO48	2.0049	2.0049	0	1	0	0	ENST00000377957	3	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68694693	68807294	APLF	2.0049	2.0049	0	1	0	0	ENST00000303795	4	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68870721	68882708	PROKR1	2.0049	2.0049	0	1	0	0	ENST00000303786	3	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	68961967	69053965	ARHGAP25	2.0049	2.0049	0	1	0	0	ENST00000409202	3	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69092613	69098649	BMP10	2.0049	2.0049	0	1	0	0	ENST00000295379	1	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69172364	69180102	GKN2	2.0049	2.0049	0	1	0	0	ENST00000328895	4	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69201705	69208106	GKN1	2.0049	2.0049	0	1	0	0	ENST00000377938	2	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69240310	69476459	ANTXR1	2.0049	2.0049	0	1	0	0	ENST00000303714	4	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69330814	69330887	MIR3126	2.0049	2.0049	0	1	0	0	ENST00000577443	1	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69546905	69614382	GFPT1	2.0049	2.0049	0	1	0	0	ENST00000357308	4	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69622882	69664760	NFU1	2.0049	2.0049	0	1	0	0	ENST00000410022	2	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69694919	69870849	AAK1	2.0049	2.0049	0	1	0	0	ENST00000409085	4	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69747175	69747306	SNORA36C	2.0049	2.0049	0	1	0	0	ENST00000384289	1	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	69969106	70053596	ANXA4	2.0049	2.0049	0	1	0	0	ENST00000394295	4	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70056774	70108528	GMCL1	2.0049	2.0049	0	1	0	0	ENST00000282570	3	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70120692	70132349	SNRNP27	2.0049	2.0049	0	1	0	0	ENST00000244227	3	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70142203	70170077	MXD1	2.0049	2.0049	0	1	0	0	ENST00000264444	2	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70129482	70129841	AC019206.1	2.0049	2.0049	0	1	0	0	ENST00000599032	1	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70187226	70189397	ASPRV1	2.0049	2.0049	0	1	0	0	ENST00000320256	4	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70257130	70313399	PCBP1-AS1	2.0049	2.0049	0	1	0	0	ENST00000416395	1	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70314585	70316332	PCBP1	2.0049	2.0049	0	1	0	0	ENST00000303577	5	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70351168	70352449	AC016700.5	2.0049	2.0049	0	1	0	0	ENST00000414141	1	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70377012	70418203	C2orf42	2.0049	2.0049	0	1	0	0	ENST00000264434	2	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
chr2	70436576	70475773	TIA1	2.0049	2.0049	0	1	0	0	ENST00000433529	2	p13.3	1	64051001	93826170	NONE	CENTROMERE	BAF_WEIGHTED	0.9889
